# Spherical harmonic expansion of the M2 tidal magnetic signal
# Estimated on 29-Jan-2019 21:58:56          
# If used, please refer to the Grayver and Olsen, GRL, 2019                                 
# Phase given with respect to the Greenwich meridian                          
# First data line: N_max T (in hours)                                         
# Subsequent data lines: degree n   order m   a_n^m/b_n^m   c_n^m/d_n^m       
# where m >= 0 correspond to the cosine time dependent terms a_n^m resp c_n^m,
# and m < 0 correspond to the sine time dependent terms b_n^m resp d_n^m.     
   28  12.4206                                                                
   12    -6     0.009182     0.006553
   12     7     0.019442     0.016532
   12    -7     0.007281     0.012598
   12     8     0.009685     0.017748
   12    -8    -0.007307     0.000781
   12     9     0.003046     0.013416
   12    -9     0.008260     0.005178
   12    10     0.018214     0.008630
   12   -10     0.000944    -0.002989
   12    11     0.004378     0.001157
   12   -11     0.004677    -0.008979
   12    12     0.005672     0.000333
   12   -12    -0.007274     0.001825
   13     0    -0.003891    -0.007988
   13     1    -0.001066     0.002692
   13    -1     0.004475     0.002291
   13     2    -0.000491     0.008893
   13    -2     0.000090     0.001075
   13     3     0.008756     0.014786
   13    -3     0.000794     0.004299
   13     4     0.003015     0.003936
   13    -4    -0.005386    -0.006621
   13     5    -0.000460     0.009247
   13    -5    -0.005139     0.002661
   13     6    -0.003402    -0.002616
   13    -6     0.010650    -0.001744
   13     7     0.002367     0.002865
   13    -7     0.009037     0.001513
   13     8     0.006420    -0.004298
   13    -8     0.004224     0.002772
   13     9     0.007810    -0.004639
   13    -9    -0.005504    -0.010946
   13    10    -0.000398    -0.001633
   13   -10    -0.005568    -0.006367
   13    11    -0.000953    -0.005946
   13   -11    -0.003415     0.004555
   13    12    -0.007289    -0.004065
   13   -12     0.001302     0.005128
   13    13     0.002768     0.010185
   13   -13    -0.013185     0.006710
   14     0     0.003164    -0.002927
   14     1    -0.008719    -0.000849
   14    -1    -0.004190     0.000280
   14     2    -0.003429     0.006160
   14    -2     0.006626     0.002938
   14     3    -0.005687     0.016072
   14    -3     0.012047    -0.003792
   14     4     0.008202     0.006568
   14    -4    -0.002634    -0.014388
   14     5    -0.008934     0.000495
   14    -5    -0.002894    -0.001338
   14     6    -0.001882     0.006543
   14    -6     0.002380     0.001059
   14     7     0.008670     0.010167
   14    -7     0.005032     0.000703
   14     8     0.010646     0.017501
   14    -8    -0.000599    -0.007551
   14     9     0.004063     0.003383
   14    -9    -0.009509    -0.002920
   14    10     0.012629     0.005119
   14   -10     0.000272    -0.002086
   14    11     0.009976     0.005393
   14   -11    -0.008248    -0.005200
   14    12     0.004117     0.000571
   14   -12     0.001656    -0.005777
   14    13     0.007458    -0.007157
   14   -13     0.002275    -0.004313
   14    14    -0.000722    -0.001434
   14   -14     0.000479     0.001412
   15     0     0.001424    -0.004441
   15     1     0.002180    -0.002480
   15    -1     0.004005     0.002541
   15     2     0.000549     0.009696
   15    -2     0.002796     0.003597
   15     3     0.011653     0.013891
   15    -3     0.000831    -0.004080
   15     4    -0.000645     0.004958
   15    -4    -0.007195    -0.007802
   15     5    -0.005065     0.006031
   15    -5    -0.002790     0.001040
   15     6    -0.006396     0.004464
   15    -6     0.005725    -0.003774
   15     7     0.002890     0.001754
   15    -7    -0.000502     0.001198
   15     8     0.004237     0.001092
   15    -8    -0.001398     0.001136
   15     9     0.000673     0.000853
   15    -9     0.000679     0.000818
   15    10     0.000934     0.002747
   15   -10     0.004608    -0.007546
   15    11     0.002525    -0.008188
   15   -11    -0.001920    -0.000463
   15    12    -0.001878    -0.007690
   15   -12    -0.003262     0.007785
   15    13     0.000032     0.007670
   15   -13    -0.006654     0.005610
   15    14    -0.004430    -0.003056
   15   -14    -0.000152     0.002991
   15    15    -0.004403     0.001341
   15   -15    -0.004414    -0.005120
   16     0    -0.004025     0.004237
   16     1    -0.001268     0.000801
   16    -1    -0.005316    -0.003591
   16     2     0.006311     0.001077
   16    -2    -0.001414     0.002127
   16     3    -0.001324     0.006529
   16    -3     0.000326    -0.000260
   16     4     0.004468     0.005163
   16    -4     0.002139    -0.009969
   16     5    -0.004549     0.000414
   16    -5     0.001698    -0.006140
   16     6     0.004159    -0.001045
   16    -6    -0.000937    -0.000584
   16     7     0.004202     0.005945
   16    -7    -0.005533     0.003455
   16     8    -0.001881     0.008794
   16    -8     0.002916    -0.006676
   16     9     0.003936     0.002066
   16    -9    -0.001215    -0.005546
   16    10     0.009684     0.001088
   16   -10    -0.001077    -0.002586
   16    11     0.002412     0.000164
   16   -11    -0.007160    -0.008398
   16    12     0.008089     0.001279
   16   -12     0.000161    -0.003277
   16    13     0.010730    -0.002968
   16   -13    -0.007293    -0.006486
   16    14     0.005172    -0.000446
   16   -14    -0.006863     0.003053
   16    15     0.001508    -0.002047
   16   -15    -0.002469    -0.004450
   16    16     0.000946    -0.002203
   16   -16     0.002252    -0.001838
   17     0     0.009140    -0.001684
   17     1     0.006260    -0.008318
   17    -1     0.000246     0.002829
   17     2    -0.000395     0.008863
   17    -2    -0.003259    -0.001795
   17     3     0.002980     0.010646
   17    -3     0.001668    -0.002651
   17     4     0.005929     0.003302
   17    -4    -0.007183    -0.006969
   17     5    -0.003415    -0.000700
   17    -5    -0.005698    -0.000601
   17     6     0.000758    -0.001740
   17    -6     0.006088     0.000090
   17     7     0.004726     0.003358
   17    -7     0.004767    -0.000566
   17     8     0.004623    -0.001295
   17    -8     0.003693     0.003646
   17     9    -0.002644    -0.000058
   17    -9    -0.000224     0.000511
   17    10    -0.000382     0.003948
   17   -10     0.005247    -0.005321
   17    11     0.004205    -0.004138
   17   -11    -0.006225    -0.001619
   17    12     0.000632     0.001562
   17   -12    -0.007522     0.000299
   17    13    -0.003185     0.000890
   17   -13    -0.005888     0.002107
   17    14     0.001273    -0.001471
   17   -14    -0.001981     0.001466
   17    15    -0.004211     0.002815
   17   -15    -0.003731    -0.000359
   17    16    -0.001008     0.003479
   17   -16     0.001656     0.000715
   17    17    -0.001989     0.001500
   17   -17     0.007350    -0.006372
   18     0     0.000390     0.002423
   18     1     0.002094     0.004620
   18    -1    -0.004994    -0.001781
   18     2     0.005239    -0.000935
   18    -2    -0.006238    -0.003839
   18     3    -0.001868     0.004127
   18    -3    -0.004887     0.001061
   18     4    -0.002356     0.001663
   18    -4     0.000481    -0.007360
   18     5    -0.005407     0.000650
   18    -5     0.004927    -0.005892
   18     6     0.008089    -0.004456
   18    -6     0.002528    -0.004161
   18     7     0.003722    -0.001734
   18    -7    -0.008263     0.002127
   18     8    -0.007710     0.005212
   18    -8    -0.001832    -0.000790
   18     9     0.001939     0.001351
   18    -9    -0.001631    -0.002522
   18    10     0.005635     0.002205
   18   -10     0.000940    -0.003307
   18    11     0.003461     0.001676
   18   -11    -0.006084    -0.007008
   18    12     0.002942    -0.001070
   18   -12    -0.004939    -0.002501
   18    13     0.006425    -0.006349
   18   -13    -0.003252     0.000936
   18    14    -0.004869    -0.004424
   18   -14    -0.009055     0.001131
   18    15    -0.000178     0.000565
   18   -15     0.001022    -0.001043
   18    16     0.002033    -0.001436
   18   -16    -0.003918    -0.001129
   18    17     0.001171    -0.004731
   18   -17    -0.006215     0.000765
   18    18    -0.007671     0.000275
   18   -18     0.003726     0.008199
   19     0     0.003111     0.004555
   19     1     0.005613    -0.008284
   19    -1    -0.007438    -0.000668
   19     2     0.001006     0.003275
   19    -2    -0.007688     0.003290
   19     3    -0.005753     0.007784
   19    -3     0.005506     0.001439
   19     4    -0.000065     0.005729
   19    -4     0.001376    -0.000811
   19     5    -0.003622     0.000111
   19    -5    -0.007783    -0.000096
   19     6     0.002152    -0.003837
   19    -6     0.001878     0.001046
   19     7     0.006542     0.004446
   19    -7     0.000056     0.002816
   19     8     0.005417     0.002144
   19    -8     0.005773     0.002589
   19     9     0.004039     0.000700
   19    -9    -0.002138     0.001595
   19    10    -0.005107     0.000760
   19   -10     0.001172     0.001090
   19    11     0.002960    -0.003246
   19   -11    -0.001358    -0.000467
   19    12    -0.001013    -0.000959
   19   -12     0.000475     0.001153
   19    13    -0.001784    -0.000643
   19   -13    -0.004364    -0.002653
   19    14    -0.004895    -0.004734
   19   -14    -0.002134     0.000754
   19    15    -0.003756     0.003397
   19   -15    -0.001561     0.003187
   19    16    -0.004302     0.005975
   19   -16     0.002120     0.002688
   19    17     0.000232    -0.002386
   19   -17     0.006380    -0.002247
   19    18    -0.002036     0.001367
   19   -18     0.001310    -0.003479
   19    19    -0.000523    -0.001713
   19   -19    -0.001507     0.000281
   20     0    -0.000598     0.001724
   20     1     0.002393     0.000695
   20    -1    -0.005574    -0.000185
   20     2     0.003152     0.002917
   20    -2    -0.008405    -0.004322
   20     3    -0.001338    -0.000717
   20    -3    -0.004464     0.003172
   20     4    -0.001642    -0.005695
   20    -4     0.001150    -0.001221
   20     5    -0.002332    -0.001211
   20    -5     0.004819    -0.002431
   20     6     0.009210    -0.004489
   20    -6     0.003106    -0.005543
   20     7     0.002336    -0.002786
   20    -7    -0.007267    -0.001330
   20     8    -0.011028     0.002324
   20    -8    -0.004747     0.002948
   20     9    -0.001812     0.001534
   20    -9     0.000865    -0.002958
   20    10     0.005973    -0.000040
   20   -10     0.001796    -0.001117
   20    11     0.001163    -0.001596
   20   -11    -0.005180    -0.008104
   20    12     0.001788    -0.001145
   20   -12    -0.001573    -0.003837
   20    13     0.004898    -0.004816
   20   -13     0.000002     0.001316
   20    14     0.000506    -0.003235
   20   -14    -0.003716     0.001722
   20    15     0.001763    -0.001900
   20   -15     0.000749    -0.001391
   20    16     0.002105    -0.004584
   20   -16    -0.003137    -0.000231
   20    17    -0.000001    -0.002264
   20   -17    -0.003917    -0.003213
   20    18    -0.005030    -0.001439
   20   -18    -0.000318     0.002920
   20    19    -0.005945     0.003236
   20   -19     0.001228    -0.003146
