   1   0 -0.0001481250767 0.006671878583
   1   1 0.0001269284702 0.004326583163
   1  -1 0.0002772833076 0.01351784657
   2   0 -0.001128185214 0.02128507729
   2   1 -0.02001603236 0.007832728588
   2  -1 -0.00812277738 0.01263084332
   2   2 0.01753678075 0.009501897754
   2  -2 -0.00185863933 -0.01845679838
   3   0 -0.006181519273 -0.001383215247
   3   1 -0.01962466464 -0.0006974078434
   3  -1 -0.003407195826 0.007460917316
   3   2 -0.01551564835 0.002219059537
   3  -2 -0.008214098006 -0.009176236225
   3   3 0.0002079226734 -0.0151404381
   3  -3 0.01392748987 0.0003523792577
   4   0 0.0119315432 0.007265300778
   4   1 0.003408855959 -0.006099681804
   4  -1 -0.01393671136 -0.01877802446
   4   2 0.009026710852 -0.01134515145
   4  -2 0.008050490095 0.002068998876
   4   3 -0.01901234624 0.005412878052
   4  -3 -0.009319103932 0.003631532951
   4   4 -0.002238724668 -0.001252809558
   4  -4 0.01292773965 -0.004105584185
   5   0 0.003496511754 0.00315175107
   5   1 -0.01443617701 0.0005615494475
   5  -1 0.007110099793 0.01149351653
   5   2 -0.01053536131 0.02606643639
   5  -2 0.006556357453 -0.008758302368
   5   3 0.01155235065 -0.01146713717
   5  -3 0.01441997536 -0.005720694119
   5   4 0.01752842975 -0.01488320636
   5  -4 -0.01761678809 -0.009113627036
   5   5 0.006148462374 -0.0003499366714
   5  -5 0.002185515209 -0.001596144754
   6   0 -0.005859779512 -0.01085642587
   6   1 0.01975660673 0.005081988832
   6  -1 -0.0134921747 0.002696458846
   6   2 -0.003602043801 -0.008058447459
   6  -2 0.00212764399 0.004342815587
   6   3 0.007942096784 -0.00805515093
   6  -3 -0.002848474304 0.00519109794
   6   4 -0.008398121176 0.001229713429
   6  -4 0.005427961027 0.01869897507
   6   5 -0.001297758403 0.01594263735
   6  -5 0.00541927258 0.0008089895905
   6   6 -0.004661962981 -0.0003525828409
   6  -6 -0.002829790275 -0.0005376105709
   7   0 0.002192983053 0.01383866143
   7   1 0.0004226638177 0.003576958818
   7  -1 0.001709583466 -0.002732581478
   7   2 1.148187692e-05 -0.005296846314
   7  -2 -0.01104911245 0.008671251363
   7   3 -0.009663562157 0.004134993732
   7  -3 0.004603858193 -0.004830842555
   7   4 -0.001632721741 -0.001485438939
   7  -4 0.003539765793 -0.006385171259
   7   5 -0.002278824788 -0.004772789365
   7  -5 -0.002491532911 0.0001077029834
   7   6 -0.009429146044 -0.0007500216045
   7  -6 0.01254323361 -0.002183462689
   7   7 0.01076005552 -0.005195735977
   7  -7 0.004889999713 0.005193551208
   8   0 -0.003464561981 -0.001041397554
   8   1 -0.001064000748 0.003023478872
   8  -1 0.002862637024 -0.007717463117
   8   2 -0.003972686284 0.006011372076
   8  -2 -0.006264232218 -0.00896918878
   8   3 0.001220920886 -0.001153684428
   8  -3 0.002115894471 0.0003919998209
   8   4 0.006516696248 0.0005013828078
   8  -4 0.003676345544 0.001027220673
   8   5 0.006945349272 -0.007833650161
   8  -5 0.01004591707 0.004182623761
   8   6 0.004435945646 -4.847172124e-06
   8  -6 -0.001483515989 0.007756540819
   8   7 0.001352151314 0.003024333846
   8  -7 -0.0004712824842 0.00583195282
   8   8 0.005169615367 -8.144187712e-05
   8  -8 -0.006129703849 -0.003562797178
   9   0 -0.0001955390929 0.001965626327
   9   1 -0.004413609567 0.00243559672
   9  -1 0.001522744017 0.002402252014
   9   2 0.00417016262 -0.001159843112
   9  -2 -0.0007216104126 -0.00571560751
   9   3 0.001646883491 0.003046625469
   9  -3 -0.0006157910814 0.005679321206
   9   4 0.00383715554 -0.005893853778
   9  -4 -0.003171706654 -0.004379987658
   9   5 0.001950533015 -0.0045854707
   9  -5 0.00102172561 0.00431338322
   9   6 0.003668531592 0.001290588153
   9  -6 -0.001117984207 -0.000960467835
   9   7 0.00407064295 -0.0009233026571
   9  -7 0.0004421603296 -0.00336203193
   9   8 0.002627594774 5.608174726e-05
   9  -8 0.0004222819883 -0.0001330632085
   9   9 0.000250409346 0.003472558414
   9  -9 0.00249646528 0.006618364658
  10   0 0.0006910527651 -0.007588995724
  10   1 0.0005732575411 -0.0005665993418
  10  -1 0.001032791647 -0.00546319717
  10   2 -0.005797914623 0.001068376753
  10  -2 0.002873334755 -0.006836790384
  10   3 -0.001973937159 -0.0007625895451
  10  -3 -0.001074691815 -0.0005425600633
  10   4 -0.00415760373 -0.001798624912
  10  -4 -5.87627595e-05 0.006206083211
  10   5 0.0008800035048 0.0006073592627
  10  -5 0.0001145793227 0.003749858215
  10   6 -0.000333068769 -0.0005758308712
  10  -6 0.001550172405 -7.017909825e-05
  10   7 0.001746892472 0.001322016063
  10  -7 0.001294886007 -1.804418705e-05
  10   8 -0.000627202255 0.001321115498
  10  -8 7.974017968e-05 -0.0008878343459
  10   9 -0.00131787493 0.002771126142
