  18   9 0.001278034931 -0.003855813015
  18  -9 0.001388289515 0.002964642719
  18  10 0.001652890857 0.0008229989279
  18 -10 -0.000641695546 0.0003194863714
  18  11 0.001393424659 0.0005038071395
  18 -11 0.0009745958282 -4.428080247e-05
  18  12 -0.002302748427 0.002552204383
  18 -12 -0.003237567838 -0.0004892797387
  18  13 -0.003137803424 -0.001747812935
  18 -13 -0.0001778417108 0.004046632993
  18  14 -0.004170676809 0.00215194645
  18 -14 -0.003358148754 0.002120425947
  18  15 -0.001524610346 0.003157941817
  18 -15 0.001250955585 -0.0001655541036
  18  16 0.00213873803 0.002432023121
  18 -16 -0.0003771404502 -0.0007529246518
  18  17 -0.003034634457 0.0009998989985
  18 -17 -0.0006194633794 0.003147061588
  18  18 0.0005570064512 0.0002159647946
  18 -18 -0.001751509524 0.001474398434
  19   0 0.006526571352 0.0007338894181
  19   1 0.003269104062 0.001350936108
  19  -1 -0.00576112636 0.009307079799
  19   2 -0.005653581818 -0.001105439949
  19  -2 -0.001622623573 0.006014290626
  19   3 -0.01012535553 0.004133144605
  19  -3 0.006677447714 0.006970724466
  19   4 -0.0002858308728 0.008825942284
  19  -4 0.0008717588619 -0.002447337463
  19   5 0.001712240001 -0.004119513147
  19  -5 -0.005317980912 0.0009256240895
  19   6 0.003664611282 -0.003180064693
  19  -6 -0.004724951819 0.001377909589
  19   7 0.003216189773 -0.002589700646
  19  -7 -0.001445582964 -0.00326607139
  19   8 0.000763497031 0.001574234541
  19  -8 0.004334907775 -0.005318010889
  19   9 0.003850791473 -0.003450364381
  19  -9 -0.003292126604 -0.0003148150353
  19  10 -0.003751656651 -0.001444558864
  19 -10 -0.001073180058 0.002533378731
  19  11 2.170500511e-05 -0.003679997312
  19 -11 0.0005531011369 0.002320061232
  19  12 -0.0004403327892 -0.001183544274
  19 -12 0.0001437054515 -0.003281238383
  19  13 0.0005637797283 0.001903411812
  19 -13 -0.003602607911 -0.0005423292761
  19  14 -0.004061525874 0.0006752290174
  19 -14 0.002776815925 -0.0002518745584
  19  15 -0.0002035891853 0.002060404064
  19 -15 -0.0001772854823 0.00233919873
  19  16 -6.985587456e-05 0.001466302811
  19 -16 0.003031961126 8.332821435e-05
  19  17 -0.000659568092 -0.002657618982
  19 -17 0.0007514645097 0.001804861865
  19  18 0.001295092451 -0.003084825055
  19 -18 -0.0003489213476 0.0001133394992
  19  19 -0.001267141448 -7.557167551e-05
  19 -19 0.0002739486185 -0.0008754977059
  20   0 -0.003482177062 0.004884415492
  20   1 0.004340435603 0.003437053478
  20  -1 0.002132632594 0.002507062051
  20   2 -0.0004406990685 0.003074017742
  20  -2 -0.004370829089 0.002489604947
  20   3 -0.00679637534 -0.003078509739
  20  -3 0.003970995431 0.004405068715
  20   4 0.001988230195 -0.005932521371
  20  -4 -0.001812957913 0.001874526102
  20   5 -0.0009955338049 -0.0002575770887
  20  -5 0.004515512301 -0.001015372967
  20   6 0.002261743996 0.001866504454
  20  -6 -0.0008508573937 -0.002869931991
  20   7 0.000630280223 -0.0004942518223
  20  -7 -0.003159952765 -0.0007214538482
  20   8 -0.002571678686 0.0008200884743
  20  -8 -0.000153156671 0.004178152955
  20   9 0.0004026006449 0.0008868533903
  20  -9 -0.0009283821707 -0.0003523535993
  20  10 0.002319960213 -0.001987602787
  20 -10 0.002840950825 -0.003110098295
  20  11 -0.001738759032 -0.002598952421
  20 -11 -0.00134999095 -0.00136574172
  20  12 -0.0005057019191 0.0008086714773
  20 -12 0.0009402840333 -0.003829546649
  20  13 0.000845915394 0.0007551481375
  20 -13 0.001160202163 -0.0004627700049
  20  14 -0.0002524719041 -0.002470740705
  20 -14 0.0003703143625 0.001239096702
  20  15 0.0003100750336 -0.001179893704
  20 -15 0.0005959051384 -0.0003399377186
  20  16 0.001384975904 0.0008775963288
  20 -16 -0.000723008495 -0.0001868128152
  20  17 -0.0003625498522 0.0009921012377
  20 -17 0.0005564801233 0.0002008281484
  20  18 -0.0007715818809 0.0008061517912
  20 -18 0.002498759916 -4.130300617e-05
  20  19 9.272231756e-05 -0.0009354623552
  20 -19 -0.0002694993244 -4.803766217e-06
  20  20 -0.0002440644527 0.0002111406962
  20 -20 -0.0003883815299 0.00088811934
  21   0 0.002050362034 0.001010366283
  21   1 0.00278753967 0.007928999573
  21  -1 -0.004573415273 0.002629998752
  21   2 0.003162799806 -0.001434799719
  21  -2 0.001195165413 0.0005310459482
  21   3 -0.004041078198 0.002385192285
  21  -3 0.004813015575 0.005881739391
  21   4 0.00172514788 -7.391495551e-05
  21  -4 0.002919428796 -0.00374464017
  21   5 0.002703746654 0.001686710382
  21  -5 0.002926122819 -0.001008094251
  21   6 0.003792279884 -0.001432784197
  21  -6 -0.00322184713 -0.001106197587
  21   7 -0.002181559336 -0.003673711217
  21  -7 -0.002808344352 0.001837335677
  21   8 0.001120144272 0.001359648257
  21  -8 -0.0003221238389 -0.0002900710018
  21   9 0.0003495025732 0.000297663711
  21  -9 0.002611203466 0.0003082448249
  21  10 -0.0003897993605 0.002162720235
  21 -10 -0.001282999836 -0.001557817509
  21  11 -0.002623501972 -0.001896039497
  21 -11 -0.001517730897 0.0009835363933
  21  12 -0.0007375677281 0.0008480118462
  21 -12 0.001218115334 0.001984866349
  21  13 0.002717224783 -0.001704516872
  21 -13 -0.0004037558633 -0.0003296980099
  21  14 0.001857840819 -0.001862535467
  21 -14 -0.0004061200216 0.001912800031
  21  15 0.0003468565219 -0.000407419231
  21 -15 0.001023743165 0.001250710043
  21  16 1.020981497e-05 0.000551833883
  21 -16 0.001050548138 0.002172783622
  21  17 0.0001092233997 -0.0001910242819
  21 -17 -0.001007124737 -0.0006890021495
  21  18 0.0003889872958 0.0009789149813
  21 -18 -0.000624790497 0.0004301233057
  21  19 0.0009522827555 -0.001196343113
  21 -19 0.0001220342846 0.0003907490757
  21  20 0.0001263525957 -0.0001772109042
  21 -20 1.766776577e-05 0.0003050326363
  21  21 -0.0004270859475 -0.0003520953702
  21 -21 0.0002948596397 -0.0002337340038
  22   0 0.0009217161761 -0.001707446662
  22   1 0.0001052823203 5.60430971e-06
  22  -1 0.003941521601 0.001328579242
  22   2 0.002327077107 0.001368066882
  22  -2 0.001810053923 -0.0003368190494
  22   3 -0.002279292955 0.005015797617
  22  -3 0.0002378885825 0.0009057718052
  22   4 0.0007643569655 -0.000140284569
  22  -4 0.0009409847409 0.003010910703
  22   5 0.0002252295191 9.770288582e-06
  22  -5 0.001307761514 0.003863938061
  22   6 -0.000212240332 -0.001324686312
  22  -6 -0.003878037181 -0.001653854947
  22   7 0.001093284174 -0.0003438560756
  22  -7 -0.001066377915 -0.001304789839
  22   8 0.0004345961853 7.08885129e-05
  22  -8 -0.001089937433 0.00084438901
  22   9 0.0003358633718 -0.0009772154205
  22  -9 0.001393676775 0.003268775128
  22  10 -0.0008776644262 -2.604609998e-05
  22 -10 0.001032135355 0.002006453206
  22  11 0.00295273645 -0.0004208224622
  22 -11 -0.000416212769 -0.0008886122487
  22  12 -0.0003021936582 -0.0007578054023
  22 -12 -0.0007027161137 0.0009438952858
  22  13 -0.0005250309638 -0.0008759506921
  22 -13 5.283189452e-05 0.0002537875951
  22  14 0.0003766453553 0.0004926309207
  22 -14 0.0002030206797 5.743314129e-05
  22  15 -0.0004972057509 -0.0005659464372
  22 -15 -0.0006955600009 0.0003954855919
  22  16 -0.0005374969556 -0.001566057808
  22 -16 -0.0001128965266 0.001012106021
  22  17 -0.0003507270594 9.866834167e-05
  22 -17 -0.0002725892837 6.264574825e-05
  22  18 0.0004342316972 0.0001237581588
  22 -18 -0.0002619078158 -0.001299738741
  22  19 7.921427055e-05 -0.0002345680399
  22 -19 0.0002114481866 -0.000407495504
  22  20 0.0001265254604 -0.0001125229567
  22 -20 4.063951692e-06 -0.001351627424
  22  21 1.904139391e-06 -0.0003977446424
  22 -21 0.0004171602706 -0.00056382202
  22  22 0.0002036117806 -0.0004212335097
  22 -22 -0.0002526609462 -5.201904874e-05
  23   0 0.002329030144 -0.000450861159
  23   1 -0.001382053214 0.003573104313
  23  -1 -0.00145012637 0.002620307163
  23   2 0.00197656413 0.001792986725
  23  -2 -0.0001960001668 0.0008702912063
  23   3 -0.001395647598 -0.0009816040023
  23  -3 0.0004008817911 0.00397817678
  23   4 -0.001080619078 -0.002397692712
  23  -4 0.002614529508 0.0005421022683
  23   5 0.0005137231087 -5.828791554e-05
  23  -5 0.001888742176 2.789444263e-05
  23   6 3.054843931e-05 0.001636457778
  23  -6 0.0005082462527 -0.001967892821
  23   7 0.0004757291734 0.0002695112369
  23  -7 -0.002467147223 -0.0001946621518
  23   8 -0.0005430251285 -0.0005110853688
  23  -8 -0.001711786641 0.001918256593
  23   9 0.0009624529984 -4.867576255e-05
  23  -9 -0.0001160488541 0.0008500146188
  23  10 0.00187837902 -0.0006939101237
  23 -10 0.001862739897 -0.0002511564073
  23  11 6.717820467e-05 0.0001454570555
  23 -11 0.0007357453107 -0.0006273145773
  23  12 -0.0008275005431 0.0005340161301
  23 -12 0.0006585163993 -0.0002312753544
  23  13 -0.0007478784155 0.0001666753693
  23 -13 0.0003122748416 0.00073972017
  23  14 -4.918690682e-05 0.0008016114889
  23 -14 -0.00109374127 -0.0005470783043
  23  15 -4.188151995e-05 -1.817736477e-06
  23 -15 -0.0007058812527 -0.001125274045
  23  16 -0.0004236454559 0.0006053124689
  23 -16 -0.0009461994632 -0.0003897712978
  23  17 -0.0002022750418 0.0007133842652
  23 -17 0.001044166127 0.0003616109998
  23  18 0.0002579643993 0.0001786390828
  23 -18 0.0005528405786 0.0001871583846
  23  19 -0.0001424532604 0.0004128753748
  23 -19 0.0007206725434 -7.371695144e-05
  23  20 0.0001952420549 -0.0002770297355
  23 -20 -2.002361672e-05 0.0002378686856
  23  21 0.0006000247766 -0.000163345601
  23 -21 0.0004560113728 -0.0002636730055
  23  22 -0.0001989931269 -0.0001197537447
  23 -22 0.0002307211545 0.0003645956769
  23  23 -0.0002314799207 -4.402253048e-05
  23 -23 -5.670233172e-05 -0.0001921596564
  24   0 0.0004970040721 -0.0003042488989
  24   1 4.605048029e-05 -0.0005174800604
  24  -1 0.002059483388 0.0008656924703
  24   2 0.0003901476667 -0.00120962266
  24  -2 -0.0006783290977 0.00112306611
  24   3 -0.0013993855 0.0001600113366
  24  -3 0.000141233799 -7.901201174e-05
  24   4 0.000784672824 -0.0002985002522
  24  -4 0.0003615668296 -0.0005541392054
  24   5 0.0001712017082 -0.0003255028066
  24  -5 0.001319815767 0.002063389012
  24   6 0.0003587888972 0.000478237789
  24  -6 -0.0007802711238 0.001022149634
  24   7 -0.001135871057 -0.001109868329
  24  -7 0.000110360972 -0.0002852779997
  24   8 0.0003887465969 -9.417985038e-05
  24  -8 -2.483491742e-05 -0.001869807943
  24   9 -0.0005866173626 0.00142394606
  24  -9 -0.0002096460743 -0.001163572549
  24  10 -0.0006080651867 0.001646166189
  24 -10 -0.0001158247384 0.0006152526913
  24  11 -0.0004636615035 0.0004483228763
  24 -11 0.0004420291082 0.001316083526
  24  12 0.001016013802 -4.240799591e-05
  24 -12 -0.0001331577193 4.199654543e-05
  24  13 0.0008198556379 -0.0006335800106
  24 -13 -0.0006677324657 -0.0001618570535
  24  14 0.0001177793878 -0.0001100432841
  24 -14 -0.000197707256 -0.0002369598163
  24  15 0.0002187068072 0.0006059007655
  24 -15 0.00033121118 -0.0002316869268
  24  16 -0.0004124907602 0.0006087229318
  24 -16 0.0008847201611 -0.0003772541752
  24  17 0.0001274639607 0.00025528687
  24 -17 4.236534245e-05 0.0004546236947
  24  18 -0.0001740242962 -0.000710542211
  24 -18 0.0001814011162 0.0006400459645
  24  19 -0.0004669701334 -7.722347068e-05
  24 -19 -0.0003815905675 0.0004469214347
  24  20 -0.0003726033085 -7.653877864e-05
  24 -20 0.0002981649124 0.0002367953477
  24  21 -0.0001107107295 0.0001820101442
  24 -21 -5.982636526e-05 0.0003594711451
  24  22 -0.0001824976212 0.0001379990687
  24 -22 9.028333618e-05 0.0002403621328
  24  23 0.0001418230285 6.399490665e-05
  24 -23 0.0001733174866 -0.0001388700079
  24  24 -0.0001164469374 0.0001505700182
  24 -24 0.0001024259826 -1.51593366e-05
  25   0 -0.0003940473863 -0.001386704479
  25   1 0.0008812574437 0.001140288548
  25  -1 -0.0005168462124 0.001322852641
  25   2 0.000940423848 0.0008108632904
  25  -2 -0.0006518836097 0.0007252569324
  25   3 -0.0007355858688 0.001029217743
  25  -3 0.0004170269715 0.0006313991168
  25   4 -0.000504877421 -0.001296191759
  25  -4 -5.294675507e-05 0.002155090527
  25   5 0.0004752775375 -0.0006779672517
  25  -5 0.0002334407071 0.0001889711388
  25   6 0.0003171202732 -0.0006163929939
  25  -6 0.001082804064 -0.0007561608316
  25   7 -0.0004425828592 0.0001990975233
  25  -7 0.0001314615889 -0.0009050816038
  25   8 -0.0005581401799 -0.0001478001918
  25  -8 -0.0003553874918 -0.0002838125635
  25   9 7.604745117e-06 0.0007408951977
  25  -9 7.666108687e-05 0.0002463952493
  25  10 -8.011505895e-06 0.0003828866638
  25 -10 -8.216253785e-05 5.787259526e-05
  25  11 0.0005598664917 -4.691846527e-06
  25 -11 -9.715578346e-05 0.0002589293739
  25  12 0.0003572901613 -0.000302280959
  25 -12 -0.0003367220142 -0.0005721546165
  25  13 -4.691336428e-05 -0.0001518691663
  25 -13 -9.138845773e-05 -0.0003728553771
  25  14 -0.0001154641632 -0.0002433796202
  25 -14 0.000811978102 0.0001205252487
  25  15 -3.59645735e-05 0.0001840545428
  25 -15 0.0001310773415 0.0001595053322
  25  16 -3.2467908e-06 -0.0005226170076
  25 -16 0.0001693813989 -0.0004806321613
  25  17 6.254499474e-05 -0.0002407141502
  25 -17 -0.0007827430082 0.0001850289702
  25  18 -0.0001809721129 0.0001527267128
